Filename	Artist	Album	Year	Trackno	Title
c:\music\Musikk\Dave Matthews Band - (1997) Live at Red Rocks\108 - Dancing Nancies.ogg	Dave Matthews Band	Live At Red Rocks 8.15.95	1997	8	Dancing Nancies
c:\music\Musikk\Dave Matthews Band - (1997) Live at Red Rocks\109 - Warehouse.ogg	Dave Matthews Band	Live At Red Rocks 8.15.95	1997	9	Warehouse
c:\music\Musikk\Dave Matthews Band - (1997) Live at Red Rocks\201 - Tripping Billies.ogg	Dave Matthews Band	Live At Red Rocks 8.15.95	1997	1	Tripping Billies
c:\music\Musikk\Dave Matthews Band - (1997) Live at Red Rocks\202 - Drive In, Drive Out.ogg	Dave Matthews Band	Live At Red Rocks 8.15.95	1997	2	Drive In, Drive Out
c:\music\Musikk\Dave Matthews Band - (1997) Live at Red Rocks\203 - Lover Lay Down.ogg	Dave Matthews Band	Live At Red Rocks 8.15.95	1997	3	Lover Lay Down
c:\music\Musikk\Dave Matthews Band - (1997) Live at Red Rocks\204 - Rhyme & Reason.ogg	Dave Matthews Band	Live At Red Rocks 8.15.95	1997	4	Rhyme & Reason
c:\music\Musikk\Dave Matthews Band - (1997) Live at Red Rocks\205 - #36.ogg	Dave Matthews Band	Live At Red Rocks 8.15.95	1997	5	#36
c:\music\Musikk\Dave Matthews Band - (1997) Live at Red Rocks\206 - Ants Marching.ogg	Dave Matthews Band	Live At Red Rocks 8.15.95	1997	6	Ants Marching
c:\music\Musikk\Dave Matthews Band - (1997) Live at Red Rocks\207 - Typical Situation.ogg	Dave Matthews Band	Live At Red Rocks 8.15.95	1997	7	Typical Situation
c:\music\Musikk\Dave Matthews Band - (1997) Live at Red Rocks\208 - All Along The Watchtower.ogg	Dave Matthews Band	Live At Red Rocks 8.15.95	1997	8	All Along The Watchtower
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\101 - Intro.ogg	Dave Matthews Band	Listener Supported	1999	1	Intro
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\102 - Pantala Naga Pampa.ogg	Dave Matthews Band	Listener Supported	1999	2	Pantala Naga Pampa
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\103 - Rapunzel.ogg	Dave Matthews Band	Listener Supported	1999	3	Rapunzel
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\104 - Rhyme & Reason.ogg	Dave Matthews Band	Listener Supported	1999	4	Rhyme & Reason
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\105 - The Stone.ogg	Dave Matthews Band	Listener Supported	1999	5	The Stone
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\106 - #41.ogg	Dave Matthews Band	Listener Supported	1999	6	#41
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\107 - Crash Into Me.ogg	Dave Matthews Band	Listener Supported	1999	7	Crash Into Me
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\108 - Jimi Thing.ogg	Dave Matthews Band	Listener Supported	1999	8	Jimi Thing
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\109 - #36.ogg	Dave Matthews Band	Listener Supported	1999	9	#36
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\110 - Warehouse.ogg	Dave Matthews Band	Listener Supported	1999	10	Warehouse
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\201 - Too Much.ogg	Dave Matthews Band	Listener Supported	1999	1	Too Much
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\202 - True Reflections.ogg	Dave Matthews Band	Listener Supported	1999	2	True Reflections
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\203 - Two Step.ogg	Dave Matthews Band	Listener Supported	1999	3	Two Step
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\204 - Granny.ogg	Dave Matthews Band	Listener Supported	1999	4	Granny
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\205 - Stay (Wasting Time).ogg	Dave Matthews Band	Listener Supported	1999	5	Stay (Wasting Time)
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\206 - #40.ogg	Dave Matthews Band	Listener Supported	1999	6	#40
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\207 - Long Black Veil.ogg	Dave Matthews Band	Listener Supported	1999	7	Long Black Veil
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\208 - Don't Drink The Water.ogg	Dave Matthews Band	Listener Supported	1999	8	Don't Drink The Water
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\209 - Intro To . . ..ogg	Dave Matthews Band	Listener Supported	1999	9	Intro To . . .
c:\music\Musikk\Dave Matthews Band - (1999) Listener Supported\210 - All Along The Watchtower.ogg	Dave Matthews Band	Listener Supported	1999	10	All Along The Watchtower
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\101 - One Sweet World.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	1	One Sweet World
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\102 - #41.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	2	#41
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\103 - Tripping Billies.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	3	Tripping Billies
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\104 - Jimi Thing.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	4	Jimi Thing
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\105 - Satellite.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	5	Satellite
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\106 - Crash Into Me.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	6	Crash Into Me
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\107 - Deed Is Done.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	7	Deed Is Done
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\108 - Lover Lay Down.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	8	Lover Lay Down
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\109 - What Would You Say.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	9	What Would You Say
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\110 - Minarets.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	10	Minarets
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\111 - Cry Freedom.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	11	Cry Freedom
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\112 - Dancing Nancies.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	12	Dancing Nancies
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\201 - Typical Situation.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	1	Typical Situation
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\202 - Stream.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	2	Stream
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\203 - Warehouse.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	3	Warehouse
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\204 - Christmas Song.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	4	Christmas Song
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\205 - Seek Up.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	5	Seek Up
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\206 - Say Goodbye.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	6	Say Goodbye
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\207 - Ants Marching.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	7	Ants Marching
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\208 - Little Thing.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	8	Little Thing
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\209 - Halloween.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	9	Halloween
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\210 - Granny.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	10	Granny
c:\music\Musikk\Dave Matthews Band - (1999) Live at Luther College\211 - Two Step.ogg	Dave Matthews and Tim Reynolds	Live At Luther College	1999	11	Two Step
c:\music\Musikk\Dave Matthews Band - 2007 Summer Sampler (EP)\01. Sweet Up And Down.mp3	Dave Matthews Band	2007 Summer Sampler (EP)	2007	1	Sweet Up And Down
c:\music\Musikk\Dave Matthews Band - 2007 Summer Sampler (EP)\02. Tripping Billies.mp3	Dave Matthews Band	2007 Summer Sampler (EP)	2007	2	Tripping Billies
c:\music\Musikk\Dave Matthews Band - 2007 Summer Sampler (EP)\03. Grace Is Gone - Black Water.mp3	Dave Matthews Band	2007 Summer Sampler (EP)	2007	3	Grace Is Gone/Black Water
c:\music\Musikk\Dave Matthews Band - 2007 Summer Sampler (EP)\04. American Baby Intro.mp3	Dave Matthews Band	2007 Summer Sampler (EP)	2007	4	American Baby Intro
c:\music\Musikk\Dave Matthews Band - 2007 Summer Sampler (EP)\05. Shotgun.mp3	Dave Matthews Band	2007 Summer Sampler (EP)	2007	5	Shotgun
c:\music\Musikk\Dave Matthews Band - 2007 Summer Sampler (EP)\06. Out Of My Hands.mp3	Dave Matthews Band	2007 Summer Sampler (EP)	2007	6	Out Of My Hands
c:\music\Musikk\Dave Matthews Band - 2007 Summer Sampler (EP)\07. Stand Up.mp3	Dave Matthews Band	2007 Summer Sampler (EP)	2007	7	Stand Up
c:\music\Musikk\Dave Matthews Band - 2007 Summer Sampler (EP)\08. Some Devil.mp3	Dave Matthews Band	2007 Summer Sampler (EP)	2007	8	Some Devil
c:\music\Musikk\Dave Matthews Band - Before These Crowded Streets (1998) [FLAC]\01 - Pantala Naga Pampa.flac	Dave Matthews Band	Before These Crowded Streets	1998	1	Pantala Naga Pampa
c:\music\Musikk\Dave Matthews Band - Before These Crowded Streets (1998) [FLAC]\02 - Rapunzel.flac	Dave Matthews Band	Before These Crowded Streets	1998	2	Rapunzel
c:\music\Musikk\Dave Matthews Band - Before These Crowded Streets (1998) [FLAC]\03 - The Last Stop.flac	Dave Matthews Band	Before These Crowded Streets	1998	3	The Last Stop
c:\music\Musikk\Dave Matthews Band - Before These Crowded Streets (1998) [FLAC]\04 - Don't Drink The Water.flac	Dave Matthews Band	Before These Crowded Streets	1998	4	Don't Drink The Water
c:\music\Musikk\Dave Matthews Band - Before These Crowded Streets (1998) [FLAC]\05 - Stay (Wasting Time).flac	Dave Matthews Band	Before These Crowded Streets	1998	5	Stay (Wasting Time)
c:\music\Musikk\Dave Matthews Band - Before These Crowded Streets (1998) [FLAC]\06 - Halloween.flac	Dave Matthews Band	Before These Crowded Streets	1998	6	Halloween
c:\music\Musikk\Dave Matthews Band - Before These Crowded Streets (1998) [FLAC]\07 - The Stone.flac	Dave Matthews Band	Before These Crowded Streets	1998	7	The Stone
c:\music\Musikk\Dave Matthews Band - Before These Crowded Streets (1998) [FLAC]\08 - Crush.flac	Dave Matthews Band	Before These Crowded Streets	1998	8	Crush
c:\music\Musikk\Dave Matthews Band - Before These Crowded Streets (1998) [FLAC]\09 - The Dreaming Tree.flac	Dave Matthews Band	Before These Crowded Streets	1998	9	The Dreaming Tree
c:\music\Musikk\Dave Matthews Band - Before These Crowded Streets (1998) [FLAC]\10 - Pig.flac	Dave Matthews Band	Before These Crowded Streets	1998	10	Pig
c:\music\Musikk\Dave Matthews Band - Before These Crowded Streets (1998) [FLAC]\11 - Spoon.flac	Dave Matthews Band	Before These Crowded Streets	1998	11	Spoon
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\01 - Grux.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	1	Grux
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\02 - Shake Me Like A Monkey.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	2	Shake Me Like A Monkey
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\03 - Funny The Way It Is.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	3	Funny The Way It Is
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\04 - Lying In The Hands Of God.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	4	Lying In The Hands Of God
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\05 - Why I Am.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	5	Why I Am
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\06 - Dive In.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	6	Dive In
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\07 - Spaceman.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	7	Spaceman
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\08 - Squirm.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	8	Squirm
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\09 - Alligator Pie.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	9	Alligator Pie
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\10 - Seven.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	10	Seven
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\11 - Time Bomb.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	11	Time Bomb
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\12 - Baby Blue.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	12	Baby Blue
c:\music\Musikk\Dave Matthews Band - Big Whisky And The Googruk King (2009) [FLAC] {CD + DVD5 NTSC}\CD\13 - You & Me.flac	Dave Matthews Band	Big Whiskey & The GrooGrux King	2009	13	You & Me
c:\music\Musikk\Dave Matthews Band - Busted Stuff (2002) [FLAC]\01 - Busted Stuff.flac	Dave Matthews Band	Busted Stuff	2002	1	Busted Stuff
c:\music\Musikk\Dave Matthews Band - Busted Stuff (2002) [FLAC]\02 - Grey Street.flac	Dave Matthews Band	Busted Stuff	2002	2	Grey Street
c:\music\Musikk\Dave Matthews Band - Busted Stuff (2002) [FLAC]\03 - Where Are You Going.flac	Dave Matthews Band	Busted Stuff	2002	3	Where Are You Going
c:\music\Musikk\Dave Matthews Band - Busted Stuff (2002) [FLAC]\04 - You Never Know.flac	Dave Matthews Band	Busted Stuff	2002	4	You Never Know
c:\music\Musikk\Dave Matthews Band - Busted Stuff (2002) [FLAC]\05 - Captain.flac	Dave Matthews Band	Busted Stuff	2002	5	Captain
c:\music\Musikk\Dave Matthews Band - Busted Stuff (2002) [FLAC]\06 - Raven.flac	Dave Matthews Band	Busted Stuff	2002	6	Raven
c:\music\Musikk\Dave Matthews Band - Busted Stuff (2002) [FLAC]\07 - Grace Is Gone.flac	Dave Matthews Band	Busted Stuff	2002	7	Grace Is Gone
c:\music\Musikk\Dave Matthews Band - Busted Stuff (2002) [FLAC]\08 - Kit Kat Jam.flac	Dave Matthews Band	Busted Stuff	2002	8	Kit Kat Jam
c:\music\Musikk\Dave Matthews Band - Busted Stuff (2002) [FLAC]\09 - Digging a Ditch.flac	Dave Matthews Band	Busted Stuff	2002	9	Digging a Ditch
c:\music\Musikk\Dave Matthews Band - Busted Stuff (2002) [FLAC]\10 - Big-Eyed Fish.flac	Dave Matthews Band	Busted Stuff	2002	10	Big-Eyed Fish
c:\music\Musikk\Dave Matthews Band - Busted Stuff (2002) [FLAC]\11 - Bartender.flac	Dave Matthews Band	Busted Stuff	2002	11	Bartender
c:\music\Musikk\Dave Matthews Band - Crash (1996) [FLAC]\01 - So Much To Say.flac	Dave Matthews Band	Crash	1996	1	So Much To Say
c:\music\Musikk\Dave Matthews Band - Crash (1996) [FLAC]\02 - Two Step.flac	Dave Matthews Band	Crash	1996	2	Two Step
c:\music\Musikk\Dave Matthews Band - Crash (1996) [FLAC]\03 - Crash Into Me.flac	Dave Matthews Band	Crash	1996	3	Crash Into Me
c:\music\Musikk\Dave Matthews Band - Crash (1996) [FLAC]\04 - Too Much.flac	Dave Matthews Band	Crash	1996	4	Too Much
c:\music\Musikk\Dave Matthews Band - Crash (1996) [FLAC]\05 - #41.flac	Dave Matthews Band	Crash	1996	5	#41
c:\music\Musikk\Dave Matthews Band - Crash (1996) [FLAC]\06 - Say Goodbye.flac	Dave Matthews Band	Crash	1996	6	Say Goodbye
c:\music\Musikk\Dave Matthews Band - Crash (1996) [FLAC]\07 - Drive In Drive Out.flac	Dave Matthews Band	Crash	1996	7	Drive In Drive Out
c:\music\Musikk\Dave Matthews Band - Crash (1996) [FLAC]\08 - Let you Down.flac	Dave Matthews Band	Crash	1996	8	Let you Down
c:\music\Musikk\Dave Matthews Band - Crash (1996) [FLAC]\09 - Lie In Our Graves.flac	Dave Matthews Band	Crash	1996	9	Lie In Our Graves
c:\music\Musikk\Dave Matthews Band - Crash (1996) [FLAC]\10 - Cry Freedom.flac	Dave Matthews Band	Crash	1996	10	Cry Freedom
c:\music\Musikk\Dave Matthews Band - Crash (1996) [FLAC]\11 - Tripping Billies.flac	Dave Matthews Band	Crash	1996	11	Tripping Billies
c:\music\Musikk\Dave Matthews Band - Crash (1996) [FLAC]\12 - Proudest Monkey.flac	Dave Matthews Band	Crash	1996	12	Proudest Monkey
c:\music\Musikk\Dave Matthews Band - Europe [Disc 1] 2009\1-01 Don't Drink The Water.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 1]	2009	1	Don't Drink The Water
c:\music\Musikk\Dave Matthews Band - Europe [Disc 1] 2009\1-02 Shake Me Like A Monkey.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 1]	2009	2	Shake Me Like A Monkey
c:\music\Musikk\Dave Matthews Band - Europe [Disc 1] 2009\1-03 You Might Die Trying.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 1]	2009	3	You Might Die Trying
c:\music\Musikk\Dave Matthews Band - Europe [Disc 1] 2009\1-04 Seven.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 1]	2009	4	Seven
c:\music\Musikk\Dave Matthews Band - Europe [Disc 1] 2009\1-05 Funny The Way It Is.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 1]	2009	5	Funny The Way It Is
c:\music\Musikk\Dave Matthews Band - Europe [Disc 1] 2009\1-06 So Damn Lucky.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 1]	2009	6	So Damn Lucky
c:\music\Musikk\Dave Matthews Band - Europe [Disc 1] 2009\1-07 Everyday.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 1]	2009	7	Everyday
c:\music\Musikk\Dave Matthews Band - Europe [Disc 1] 2009\1-08 Crash Into Me.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 1]	2009	8	Crash Into Me
c:\music\Musikk\Dave Matthews Band - Europe [Disc 2] 2009\2-01 #41.mp3			0	0	
c:\music\Musikk\Dave Matthews Band - Europe [Disc 2] 2009\2-02 Spaceman _.mp3			0	0	
c:\music\Musikk\Dave Matthews Band - Europe [Disc 2] 2009\2-03 Corn Bread.mp3			0	0	
c:\music\Musikk\Dave Matthews Band - Europe [Disc 2] 2009\2-04 Lying In The Hands Of God.mp3			0	0	
c:\music\Musikk\Dave Matthews Band - Europe [Disc 2] 2009\2-05 Jimi Thing.mp3			0	0	
c:\music\Musikk\Dave Matthews Band - Europe [Disc 2] 2009\2-06 Why I Am.mp3			0	0	
c:\music\Musikk\Dave Matthews Band - Europe [Disc 2] 2009\2-07 The Dreaming Tree.mp3			0	0	
c:\music\Musikk\Dave Matthews Band - Europe [Disc 3] 2009\3-01 Alligator Pie.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 3]	2009	1	Alligator Pie
c:\music\Musikk\Dave Matthews Band - Europe [Disc 3] 2009\3-02 Ants Marching.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 3]	2009	2	Ants Marching
c:\music\Musikk\Dave Matthews Band - Europe [Disc 3] 2009\3-03 Gravedigger.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 3]	2009	3	Gravedigger
c:\music\Musikk\Dave Matthews Band - Europe [Disc 3] 2009\3-04 Dive In.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 3]	2009	4	Dive In
c:\music\Musikk\Dave Matthews Band - Europe [Disc 3] 2009\3-05 Two Step.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 3]	2009	5	Two Step
c:\music\Musikk\Dave Matthews Band - Europe [Disc 3] 2009\3-06 Rye Whiskey.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 3]	2009	6	Rye Whiskey
c:\music\Musikk\Dave Matthews Band - Europe [Disc 3] 2009\3-07 Pantala Naga Pampa _.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 3]	2009	7	Pantala Naga Pampa >
c:\music\Musikk\Dave Matthews Band - Europe [Disc 3] 2009\3-08 Rapunzel.mp3	Dave Matthews Band	DMB 2009 Europe [Disc 3]	2009	8	Rapunzel
c:\music\Musikk\Dave Matthews Band - Listener Supported (Live)\Disc 1\01. Intro.mp3	Dave Matthews Band	Listener Supported (Live)	1999	1	Intro
c:\music\Musikk\Dave Matthews Band - Listener Supported (Live)\Disc 1\02. Pantala Naga Pampa.mp3	Dave Matthews Band	Listener Supported (Live)	1999	2	Pantala Naga Pampa
c:\music\Musikk\Dave Matthews Band - Listener Supported (Live)\Disc 1\03. Rapunzel.mp3	Dave Matthews Band	Listener Supported (Live)	1999	3	Rapunzel
c:\music\Musikk\Dave Matthews Band - Listener Supported (Live)\Disc 1\04. Rhyme & Reason.mp3	Dave Matthews Band	Listener Supported (Live)	1999	4	Rhyme & Reason
c:\music\Musikk\Dave Matthews Band - Listener Supported (Live)\Disc 1\05. The Stone.mp3	Dave Matthews Band	Listener Supported (Live)	1999	5	The Stone
c:\music\Musikk\Dave Matthews Band - Listener Supported (Live)\Disc 1\06. #41.mp3	Dave Matthews Band	Listener Supported (Live)	1999	6	#41
